model,dtype,n_steps,kl_mean,js_mean,flip_rate,prompt_len
llama2,fp16,32,6.784262643222405e-06,1.6982533308507186e-06,0.0,61
llama2,fp32,32,3.749432464505986e-08,9.311987153592938e-09,0.0,61
llama2,fp16,32,3.601965263388962e-06,8.891399155830371e-07,0.0,49
llama2,fp32,32,3.2902426713721233e-08,1.2425431149265531e-08,0.0,49
llama2,fp16,32,3.88409400109424e-06,9.694444520480516e-07,0.0,107
llama2,fp32,32,1.9988768560491588e-08,4.610860665499317e-09,0.0,107
llama2,fp16,32,5.590886960504804e-06,1.4013956957104057e-06,0.0,59
llama2,fp32,32,4.7473617592608264e-08,8.481567170814941e-09,0.0,59
llama2,fp16,32,1.0287119993623861e-06,2.642473214131691e-07,0.0,64
llama2,fp32,32,2.9094484571556833e-08,5.499156421895357e-09,0.0,64
llama2,fp16,32,8.591464775165036e-06,2.157382841261324e-06,0.0,95
llama2,fp32,32,4.511229589887478e-08,1.9142622348367055e-08,0.0,95
llama2,fp16,32,1.3777768728129303e-06,3.437659191751763e-07,0.0,71
llama2,fp32,32,1.4362135425383116e-08,3.0179382118356024e-09,0.0,71
llama2,fp16,32,6.3488481849560685e-06,1.600434674120521e-06,0.0,70
llama2,fp32,32,4.145866472349269e-08,1.1858100501527247e-08,0.0,70
llama2,fp16,32,5.891947040481682e-06,1.4699521866390342e-06,0.0,90
llama2,fp32,32,2.232650309075268e-08,1.0020105162267257e-08,0.0,90
llama2,fp16,32,4.330630658522239e-06,1.079953496518904e-06,0.0,56
llama2,fp32,32,1.707424539254543e-08,1.0162599864936561e-08,0.0,56
llama2,fp16,32,5.190407704525057e-06,1.3037611670263516e-06,0.0,60
llama2,fp32,32,3.555533079069306e-08,7.669317847458501e-09,0.0,60
llama2,fp16,32,5.141583019785401e-06,1.282646597822179e-06,0.0,63
llama2,fp32,32,3.505556711580482e-08,9.23112335876608e-09,0.0,63
llama2,fp16,32,4.131037108390245e-06,1.0422271998766774e-06,0.0,55
llama2,fp32,32,2.6440312522746368e-08,7.686871417167396e-09,0.0,55
llama2,fp16,32,9.944212858714607e-07,2.6131919012017946e-07,0.0,72
llama2,fp32,32,2.6622391794545175e-08,4.14297787049156e-09,0.0,72
llama2,fp16,32,7.716040377747646e-07,1.967834700744575e-07,0.0,32
llama2,fp32,32,2.2933578813777444e-08,4.902553051022718e-09,0.0,32
llama2,fp16,32,3.4490628784134003e-06,8.642573057771052e-07,0.0,71
llama2,fp32,32,3.571652529917209e-08,9.49175654046952e-09,0.0,71
llama2,fp16,32,2.4738367286891716e-06,6.102895915571782e-07,0.0,53
llama2,fp32,32,2.181093310539388e-08,3.778318749612496e-09,0.0,53
llama2,fp16,32,8.340509177529043e-06,2.091932500447591e-06,0.0,70
llama2,fp32,32,4.2880125117328305e-08,1.3792102682153029e-08,0.0,70
llama2,fp16,32,1.542052019409823e-06,3.728048405537976e-07,0.0,54
llama2,fp32,32,2.47529784447309e-08,7.235072957412214e-09,0.0,54
llama2,fp16,32,4.2246817058000374e-06,1.059163417860276e-06,0.0,99
llama2,fp32,32,3.509780949206842e-08,6.0638255389156015e-09,0.0,99
llama2,fp16,32,5.630029549896776e-06,1.4150965436665608e-06,0.0,79
llama2,fp32,32,2.5420891669458712e-08,9.387625177215142e-09,0.0,79
llama2,fp16,32,1.4174179053805247e-06,3.606570775638307e-07,0.0,69
llama2,fp32,32,2.3547628485998118e-08,5.285905624666243e-09,0.0,69
llama2,fp16,32,4.9236821133558095e-06,1.2277763317691814e-06,0.0,72
llama2,fp32,32,2.0779818532545846e-08,1.324134996094628e-08,0.0,72
llama2,fp16,32,2.0257970265724623e-06,5.01342274472627e-07,0.0,75
llama2,fp32,32,3.007041540770139e-08,3.0864740173386362e-09,0.0,75
llama2,fp16,32,3.828331906263749e-06,9.621967937967213e-07,0.0,60
llama2,fp32,32,3.627407250961223e-08,3.6173376655179723e-09,0.0,60
llama2,fp16,32,7.542403249516383e-06,1.8795745512223405e-06,0.0,77
llama2,fp32,32,2.9309608851058044e-08,1.3195041087543657e-08,0.0,77
llama2,fp16,32,1.5922588090244716e-06,3.912544667139528e-07,0.0,76
llama2,fp32,32,1.927251837285926e-08,2.1006352317332055e-09,0.0,76
llama2,fp16,32,3.4226348331056755e-06,8.588674010878705e-07,0.0,81
llama2,fp32,32,2.7118781942281345e-08,4.195900051018331e-09,0.0,81
llama2,fp16,32,1.5930235468530896e-06,3.9979722293859155e-07,0.0,80
llama2,fp32,32,2.2573057118597736e-08,6.435108629776129e-09,0.0,80
llama2,fp16,32,8.892025065154741e-07,2.226695240969967e-07,0.0,66
llama2,fp32,32,2.7183321892054746e-08,1.8074824137404022e-09,0.0,66
llama2,fp16,32,8.618905429358392e-06,2.1600735609084154e-06,0.0,60
llama2,fp32,32,3.206062371141627e-08,1.7399290591635364e-08,0.0,60
llama2,fp16,32,4.2054426181437066e-06,1.055069873912018e-06,0.0,79
llama2,fp32,32,3.227302852737424e-08,1.2146583822092438e-08,0.0,79
llama2,fp16,32,8.251745278187173e-07,1.943552482841504e-07,0.0,61
llama2,fp32,32,2.7505795766047392e-08,3.479033642769802e-09,0.0,61
llama2,fp16,32,5.4074569124844105,0.31480850931345494,0.5,73
llama2,fp32,32,2.7597846674609627e-08,1.1305395093176573e-08,0.0,73
llama2,fp16,32,3.1243157168070468e-06,7.789593002849315e-07,0.0,67
llama2,fp32,32,2.4330508135994577e-08,5.500853892184687e-09,0.0,67
llama2,fp16,32,1.8216793007397314e-06,4.4952924876939804e-07,0.0,56
llama2,fp32,32,2.651652061813614e-08,9.238685531876012e-09,0.0,56
llama2,fp16,32,4.8313102392061325e-06,1.2104373635496435e-06,0.0,51
llama2,fp32,32,1.2583667559351586e-08,5.769272041003526e-09,0.0,51
llama2,fp16,32,4.325800590621043e-06,1.0822406034671772e-06,0.0,104
llama2,fp32,32,3.1301694916607836e-08,6.154597626678582e-09,0.0,104
llama2,fp16,32,2.3305940595186314e-06,5.83026479289428e-07,0.0,80
llama2,fp32,32,2.6860491136870834e-08,1.033437013048255e-09,0.0,80
llama2,fp16,32,4.362585107831052e-06,1.086034123659596e-06,0.0,85
llama2,fp32,32,4.464102690282523e-08,1.1909630115436443e-08,0.0,85
llama2,fp16,32,1.5544400078226772e-06,3.8513559319497404e-07,0.0,88
llama2,fp32,32,1.912925436109436e-08,8.893939085208302e-09,0.0,88
llama2,fp16,32,5.502571582827187e-06,1.3660604673559895e-06,0.0,105
llama2,fp32,32,2.91117562278842e-08,9.146184115627065e-09,0.0,105
llama2,fp16,32,4.8673717971681185e-06,1.2168422803826573e-06,0.0,133
llama2,fp32,32,2.884024952187758e-08,6.046065221393393e-09,0.0,133
llama2,fp16,32,4.229759761997798e-06,1.0602697229078473e-06,0.0,51
llama2,fp32,32,1.6466122104707992e-08,1.156519119360766e-08,0.0,51
llama2,fp16,32,4.413747729969941e-06,1.097923267745493e-06,0.0,80
llama2,fp32,32,3.4966202128172696e-08,1.0444289422900654e-08,0.0,80
llama2,fp16,32,1.9244239075622005e-06,4.798396603389321e-07,0.0,41
llama2,fp32,32,1.8659257056130585e-08,7.976614340180974e-09,0.0,41
llama2,fp16,32,3.9235090118494576e-06,9.785505291903807e-07,0.0,70
llama2,fp32,32,2.6962382895789894e-08,9.036977011329939e-09,0.0,70
llama2,fp16,32,1.8590882435720602e-06,4.51823747665836e-07,0.0,59
llama2,fp32,32,2.4139328189121123e-08,4.330853212945046e-09,0.0,59
llama2,fp16,32,6.053437018316288e-07,1.603334067179496e-07,0.0,105
llama2,fp32,32,2.3484018618624702e-08,2.851901969788684e-10,0.0,105
llama2,fp16,32,4.166106261749292e-06,1.0444708966605987e-06,0.0,64
llama2,fp32,32,3.029550574989992e-08,4.221737550692828e-09,0.0,64
llama2,fp16,32,1.1058721578471875e-06,2.695061447344216e-07,0.0,78
llama2,fp32,32,2.4489152275486425e-08,2.9129243132169913e-09,0.0,78
llama2,fp16,32,2.1163104382271314e-06,5.312314921568362e-07,0.0,65
llama2,fp32,32,1.6143685790948048e-08,9.030609662841194e-09,0.0,65
llama2,fp16,32,4.906174595475932e-07,1.3162405476663253e-07,0.0,87
llama2,fp32,32,2.754886610761148e-08,4.584932956734622e-09,0.0,87
llama2,fp16,32,4.784515299505188e-06,1.1963488557586999e-06,0.0,77
llama2,fp32,32,1.689310247243725e-08,8.384709593300954e-09,0.0,77
llama2,fp16,32,1.2168186120931068e-06,3.17291162565958e-07,0.0,43
llama2,fp32,32,2.7556569165421152e-08,4.9556538612299805e-09,0.0,43
llama2,fp16,32,1.4400324515051466e-06,3.4969349707592023e-07,0.0,60
llama2,fp32,32,1.9705548456872002e-08,6.851776437888368e-09,0.0,60
llama2,fp16,32,1.322972615902529e-06,3.3155400683271274e-07,0.0,60
llama2,fp32,32,2.8971299869534617e-08,4.083127563055816e-09,0.0,60
llama2,fp16,32,2.093709555728296e-06,5.203948629795008e-07,0.0,73
llama2,fp32,32,2.940005083829078e-08,3.2351746906411627e-09,0.0,73
llama2,fp16,32,4.457507502664271e-06,1.113521422402286e-06,0.0,78
llama2,fp32,32,3.705982094814875e-08,7.99789751093627e-09,0.0,78
llama2,fp16,32,8.834547912783819e-06,2.2056417200433387e-06,0.0,67
llama2,fp32,32,2.3264109624832052e-08,1.0929768597556927e-08,0.0,67
llama2,fp16,32,6.264220271390286e-06,1.5622998486564121e-06,0.0,56
llama2,fp32,32,3.993555872106036e-08,5.261611486784279e-09,0.0,56
llama2,fp16,32,2.585864822102213e-06,6.484615813207029e-07,0.0,52
llama2,fp32,32,2.8484521186200595e-08,3.815814038007903e-09,0.0,52
llama2,fp16,32,1.0626120865442346e-06,2.6153979909571134e-07,0.0,42
llama2,fp32,32,3.8154218083563674e-08,2.9326374592630877e-09,0.0,42
llama2,fp16,32,1.0687761467509382e-06,2.7313226584613215e-07,0.0,43
llama2,fp32,32,1.8882336726318283e-08,5.2653381960466455e-09,0.0,43
llama2,fp16,32,7.05767825781578e-06,1.7643326610805588e-06,0.0,54
llama2,fp32,32,2.9616431848622504e-08,8.947676072290633e-09,0.0,54
llama2,fp16,32,4.716024782691619e-06,1.177092508852784e-06,0.0,93
llama2,fp32,32,2.3372862201220812e-08,1.0229761780722324e-08,0.0,93
llama2,fp16,32,9.384909848364487e-06,2.3414801733068202e-06,0.0,91
llama2,fp32,32,3.111749753703652e-08,1.6706966088353425e-08,0.0,91
llama2,fp16,32,3.413935431684223e-06,8.443821516851413e-07,0.0,84
llama2,fp32,32,2.128907393428303e-08,6.647596178382953e-09,0.0,84
llama2,fp16,32,8.30254054329238e-06,2.0742015295616145e-06,0.0,45
llama2,fp32,32,3.9371837859403236e-08,1.1925825708913873e-08,0.0,45
llama2,fp16,32,7.644477506119074e-06,1.91367215673921e-06,0.0,86
llama2,fp32,32,3.898960387882511e-08,1.8878556107271294e-08,0.0,86
llama2,fp16,32,1.8123883434029153e-06,4.451750562628476e-07,0.0,48
llama2,fp32,32,2.5140623860497868e-08,7.94669333809006e-09,0.0,48
llama2,fp16,32,3.5851914483853164e-06,8.949934812152449e-07,0.0,80
llama2,fp32,32,1.944859558296319e-08,5.850235275465512e-09,0.0,80
llama2,fp16,32,6.706314880422504e-06,1.6898124153286176e-06,0.0,114
llama2,fp32,32,4.075597709318757e-08,7.65532748303599e-09,0.0,114
llama2,fp16,32,2.658113180009636e-06,6.567212798569422e-07,0.0,47
llama2,fp32,32,2.5895326716263156e-08,1.5525611629652047e-09,0.0,47
llama2,fp16,32,5.787070991247756e-06,1.4352372627937648e-06,0.0,73
llama2,fp32,32,2.6329446109474297e-08,6.510987943242341e-09,0.0,73
llama2,fp16,32,6.382246424074811e-06,1.588434490634727e-06,0.0,70
llama2,fp32,32,2.968371963854577e-08,9.185575623044118e-09,0.0,70
llama2,fp16,32,1.4532758418894787e-06,3.594524900507601e-07,0.0,39
llama2,fp32,32,1.6551816943953523e-08,3.2663468579191557e-09,0.0,39
llama2,fp16,32,6.122065394631448e-07,1.4719288113362872e-07,0.0,97
llama2,fp32,32,2.2987533092322376e-08,2.4427901090806614e-09,0.0,97
llama2,fp16,32,6.7714531173379555e-06,1.708253080490163e-06,0.0,110
llama2,fp32,32,3.553328320471394e-08,1.4403443021615558e-08,0.0,110
llama2,fp16,32,8.321270796862734e-06,2.0863145517857618e-06,0.0,125
llama2,fp32,32,4.9901466792068305e-08,1.5498449051909446e-08,0.0,125
llama2,fp16,32,9.979765930534512e-06,2.4978281488730047e-06,0.0,70
llama2,fp32,32,2.544448250360598e-08,9.19854879766202e-09,0.0,70
llama2,fp16,32,2.627796469090171e-06,6.487595616833097e-07,0.0,49
llama2,fp32,32,2.728320524364447e-08,4.571042697132377e-09,0.0,49
llama2,fp16,32,7.966857089591883e-07,1.8634847578913316e-07,0.0,66
llama2,fp32,32,1.1461297744208565e-08,4.454192304922944e-09,0.0,66
llama2,fp16,32,2.7984400923219965e-06,6.962844526711698e-07,0.0,53
llama2,fp32,32,2.4548567449655945e-08,4.542458188240561e-09,0.0,53
llama2,fp16,32,8.160886086128194e-06,2.049129241316061e-06,0.0,68
llama2,fp32,32,3.9213125302417495e-08,1.0951449830320925e-08,0.0,68
llama2,fp16,32,8.324026017803021e-06,2.0806735762102235e-06,0.0,59
llama2,fp32,32,5.02072887709204e-08,1.2465819931861688e-08,0.0,59
llama2,fp16,32,1.6789039702924669e-06,4.208889880091826e-07,0.0,81
llama2,fp32,32,1.1817986297901761e-08,4.8399422108991175e-09,0.0,81
llama2,fp16,32,9.461351746509195e-07,2.3715756264364174e-07,0.0,53
llama2,fp32,32,2.3376875366021288e-08,8.253002151473177e-09,0.0,53
llama2,fp16,32,6.408146413061644e-06,1.604614042471919e-06,0.0,92
llama2,fp32,32,2.2165800750428843e-08,1.1190501858493462e-08,0.0,92
llama2,fp16,32,1.0784884345582668e-06,2.774967037821874e-07,0.0,47
llama2,fp32,32,1.6094236304775578e-08,6.9990529968921855e-09,0.0,47
llama2,fp16,32,8.262099000955203e-06,2.072949206982644e-06,0.0,63
llama2,fp32,32,2.1894030199920422e-08,5.157844092801289e-09,0.0,63
llama2,fp16,32,2.198556858845624e-06,5.458783603473627e-07,0.0,35
llama2,fp32,32,1.813356460649007e-08,4.287066651328941e-09,0.0,35
llama2,fp16,32,7.1289717578082445e-06,1.7875990754312454e-06,0.0,46
llama2,fp32,32,4.453096213996588e-08,1.2191526177485201e-08,0.0,46
llama2,fp16,32,2.060519173063824e-06,5.029900469466497e-07,0.0,47
llama2,fp32,32,3.0002595859113246e-08,5.018003321893838e-09,0.0,47
llama2,fp16,32,5.842977237158209e-06,1.4731763876563164e-06,0.0,139
llama2,fp32,32,1.8807057744485434e-08,1.0258463571666265e-08,0.0,139
llama2,fp16,32,5.558551464446282e-06,1.3865023920089925e-06,0.0,135
llama2,fp32,32,2.014097504401957e-08,1.3500031481594732e-08,0.0,135
llama2,fp16,32,7.6109459419271275e-06,1.906738435475397e-06,0.0,54
llama2,fp32,32,3.2486900392036944e-08,1.2233578344789109e-08,0.0,54
llama2,fp16,32,2.118402753215065e-06,5.295948310446441e-07,0.0,45
llama2,fp32,32,1.8372574156488852e-08,9.519818454373219e-09,0.0,45
llama2,fp16,32,1.008785879941243e-06,2.501306255453528e-07,0.0,40
llama2,fp32,32,3.5854367488874495e-08,3.475930383800563e-09,0.0,40
llama2,fp16,32,1.7890433664513594e-06,4.4704259100081245e-07,0.0,135
llama2,fp32,32,1.64375502445524e-08,5.2670122607963166e-09,0.0,135
llama2,fp16,32,6.1986644075417985e-06,1.5473333649929089e-06,0.0,74
llama2,fp32,32,4.380479423637951e-08,7.771107757292839e-09,0.0,74
llama2,fp16,32,1.0694548495671086e-06,2.690058570342657e-07,0.0,41
llama2,fp32,32,2.6157780490254634e-08,4.3262586291170635e-09,0.0,41
llama2,fp16,32,8.353712612318986e-06,2.088103641550987e-06,0.0,91
llama2,fp32,32,3.7665470298264836e-08,5.970047567416259e-09,0.0,91
llama2,fp16,32,5.757208989543017e-07,1.3995678685430057e-07,0.0,88
llama2,fp32,32,1.7538891283752633e-08,4.2686171403127915e-09,0.0,88
llama2,fp16,32,7.0289609293006095e-06,1.7689913036633698e-06,0.0,83
llama2,fp32,32,4.020244120939154e-08,7.52781836865779e-09,0.0,83
llama2,fp16,32,3.4345914822209167e-06,8.593086363514746e-07,0.0,61
llama2,fp32,32,2.9687919747556357e-08,6.854326203842298e-09,0.0,61
llama2,fp16,32,4.595506132909488e-06,1.158847430612897e-06,0.0,59
llama2,fp32,32,3.599528186626344e-08,7.434009824391907e-09,0.0,59
llama2,fp16,32,9.979155288775132e-07,2.5501867417787594e-07,0.0,79
llama2,fp32,32,3.855808537733818e-08,3.2399848377134832e-09,0.0,79
llama2,fp16,32,5.341984511630926e-06,1.3292345308890674e-06,0.0,68
llama2,fp32,32,2.009285271498129e-08,1.0692225785313703e-08,0.0,68
llama2,fp16,32,1.4495468262376576e-06,3.6265780598010444e-07,0.0,43
llama2,fp32,32,4.3917918524094546e-08,3.3652039141407464e-09,0.0,43
llama2,fp16,32,6.4250329581128085e-06,1.592572646647028e-06,0.0,127
llama2,fp32,32,4.3328404170095425e-08,4.817476903506979e-09,0.0,127
llama2,fp16,32,1.143202284392686e-06,2.9728308631460365e-07,0.0,60
llama2,fp32,32,1.9453396310487037e-08,6.158633547581616e-09,0.0,60
llama2,fp16,32,6.467634656726062e-07,1.7127908030767358e-07,0.0,48
llama2,fp32,32,2.2271216149061246e-08,4.377333003013906e-09,0.0,48
llama2,fp16,32,2.3438783782747663e-06,5.834737359100561e-07,0.0,112
llama2,fp32,32,1.4757139635279692e-08,6.082789196924961e-09,0.0,112
llama2,fp16,32,9.406453987725882e-06,2.3452808846080586e-06,0.0,142
llama2,fp32,32,2.4193731996101364e-08,1.0065383068691425e-08,0.0,142
llama2,fp16,32,5.0209933640799065e-06,1.2509282296402358e-06,0.0,106
llama2,fp32,32,2.8038247534487026e-08,1.0440109431911898e-08,0.0,106
llama2,fp16,32,7.022552903190871e-06,1.7472655806649584e-06,0.0,62
llama2,fp32,32,4.1220805352404355e-08,1.7119139154864182e-08,0.0,62
llama2,fp16,32,4.653150845967957e-06,1.1646688123090332e-06,0.0,38
llama2,fp32,32,2.5250983595737075e-08,9.587904058368235e-09,0.0,38
llama2,fp16,32,0.48720085079391806,0.03338985138311837,0.09375,75
llama2,fp32,32,2.3641917302336113e-08,1.6710451953378877e-08,0.0,75
llama2,fp16,32,1.4566374715307973e-06,3.56166656556578e-07,0.0,52
llama2,fp32,32,1.6613664020892482e-08,4.186685439305782e-09,0.0,52
llama2,fp16,32,2.176704648082506e-06,5.475889820472091e-07,0.0,50
llama2,fp32,32,2.4300499334994896e-08,8.418054843473133e-09,0.0,50
llama2,fp16,32,1.4000174324291237e-06,3.5864888617981316e-07,0.0,69
llama2,fp32,32,2.1902825886321864e-08,2.070073377470616e-09,0.0,69
llama2,fp16,32,7.812923605854394e-07,1.880449343460988e-07,0.0,44
llama2,fp32,32,2.3779772297116697e-08,3.1902723657273313e-09,0.0,44
llama2,fp16,32,8.159886786263115e-07,2.1174963021897142e-07,0.0,52
llama2,fp32,32,2.5141689362351283e-08,6.759504622699808e-10,0.0,52
llama2,fp16,32,3.6002114373601124e-06,9.071786976205809e-07,0.0,82
llama2,fp32,32,1.9720196840072868e-08,6.227704364464466e-09,0.0,82
llama2,fp16,32,4.7634778871374905e-06,1.200268020584705e-06,0.0,51
llama2,fp32,32,2.6194871841078715e-08,1.4132469694505545e-08,0.0,51
llama2,fp16,32,6.507102380703955e-06,1.6169753092043493e-06,0.0,58
llama2,fp32,32,4.009539292249009e-08,6.908382566093302e-09,0.0,58
llama2,fp16,32,7.19639981738851e-06,1.7906354426930338e-06,0.0,53
llama2,fp32,32,1.4817969594405067e-08,1.0182615806098028e-08,0.0,53
llama2,fp16,32,5.5994049246166355e-06,1.3950587970379402e-06,0.0,101
llama2,fp32,32,5.478153780602568e-08,4.094965685985663e-09,0.0,101
llama2,fp16,32,2.0230675752408445e-06,5.041293493768251e-07,0.0,49
llama2,fp32,32,2.201382165445409e-08,3.485860199450852e-09,0.0,49
llama2,fp16,32,2.706827040954707e-06,6.754442429812713e-07,0.0,92
llama2,fp32,32,2.431228973698296e-08,7.282064000413424e-09,0.0,92
llama2,fp16,32,4.5536306347848665e-06,1.1285318835818625e-06,0.0,50
llama2,fp32,32,1.8068865023992964e-08,1.058481624441679e-08,0.0,50
llama2,fp16,32,6.722614347975941e-07,1.620814808755977e-07,0.0,61
llama2,fp32,32,1.9889338717660188e-08,3.5549992767267002e-09,0.0,61
llama2,fp16,32,6.816544528831514e-06,1.708526831567525e-06,0.0,42
llama2,fp32,32,2.152777694996999e-08,6.83351779329211e-09,0.0,42
llama2,fp16,32,8.559436260213715e-06,2.1377558834245747e-06,0.0,77
llama2,fp32,32,2.448841890378972e-08,1.139299818375683e-08,0.0,77
llama2,fp16,32,6.495610062468016e-06,1.6204751594056654e-06,0.0,57
llama2,fp32,32,1.7487248657379467e-08,7.259229075490259e-09,0.0,57
llama2,fp16,22,1.2653350681417082e-05,3.1498475066509872e-06,0.0,108
llama2,fp32,22,2.4835117800653898e-08,4.372309302492671e-09,0.0,108
llama2,fp16,32,5.285579036673482e-06,1.3309783045145629e-06,0.0,113
llama2,fp32,32,5.1302009876352805e-08,1.3621787392503748e-08,0.0,113
llama2,fp16,32,1.234467899458025e-06,3.047456005322857e-07,0.0,71
llama2,fp32,32,1.82202208043325e-08,5.262319219268008e-09,0.0,71
llama2,fp16,32,6.677826687395694e-06,1.6686382014463597e-06,0.0,45
llama2,fp32,32,3.237064674296852e-08,8.624271057716681e-09,0.0,45
llama2,fp16,32,4.843694925371622e-06,1.2155663861035393e-06,0.0,64
llama2,fp32,32,2.608075845220159e-08,8.019386085744706e-09,0.0,64
llama2,fp16,32,4.738919165081512e-06,1.181983737719161e-06,0.0,41
llama2,fp32,32,1.8318287116347864e-08,4.931443031708227e-09,0.0,41
llama2,fp16,32,3.949540390735251e-06,9.846799739476886e-07,0.0,52
llama2,fp32,32,1.7983748067107452e-08,9.749556930879755e-09,0.0,52
llama2,fp16,32,4.4368407561279355e-06,1.1048449679584849e-06,0.0,86
llama2,fp32,32,2.2078757995480647e-08,1.0156547319319087e-08,0.0,86
llama2,fp16,32,6.7997158836874405e-06,1.7088265660269997e-06,0.0,60
llama2,fp32,32,3.059110187386693e-08,6.988212619685186e-09,0.0,60
llama2,fp16,32,1.7393613701566224e-06,4.442752812583439e-07,0.0,55
llama2,fp32,32,3.7392756593347676e-08,4.653763363224057e-09,0.0,55
llama2,fp16,32,7.435197261429494e-06,1.857642361269285e-06,0.0,60
llama2,fp32,32,3.144462901172318e-08,1.7052328521449667e-08,0.0,60
llama2,fp16,32,6.250090692105914e-06,1.5554698603037487e-06,0.0,50
llama2,fp32,32,2.5760685584685916e-08,1.0994494425986545e-08,0.0,50
llama2,fp16,32,5.016336394270127e-06,1.2585501379946962e-06,0.0,58
llama2,fp32,32,2.6866207966658173e-08,8.799008155337823e-09,0.0,58
llama2,fp16,32,9.758216108490814e-07,2.52115863408342e-07,0.0,56
llama2,fp32,32,2.4698116107835233e-08,6.455930942617094e-09,0.0,56
llama2,fp16,32,1.3249588505237497e-06,3.2968081466189236e-07,0.0,54
llama2,fp32,32,1.6766051741390342e-08,3.605903235726071e-09,0.0,54
llama2,fp16,32,4.256948713532438e-06,1.0657793176882535e-06,0.0,49
llama2,fp32,32,3.3653539233124974e-08,7.493256876101029e-09,0.0,49
llama2,fp16,32,8.17642169037569e-06,2.0393349610681177e-06,0.0,184
llama2,fp32,32,5.492181942567953e-08,7.783888630874536e-09,0.0,184
llama2,fp16,32,5.399922737514551e-06,1.3508291565739183e-06,0.0,111
llama2,fp32,32,2.1221411549907088e-08,1.2117207992198842e-08,0.0,111
llama2,fp16,32,3.0703382353017283e-06,7.537932546954756e-07,0.0,58
llama2,fp32,32,1.6129585927310286e-08,2.3704152720543936e-09,0.0,58
llama2,fp16,32,8.931412001089711e-06,2.236541661981839e-06,0.0,83
llama2,fp32,32,2.986118685655015e-08,1.5387920715426162e-08,0.0,83
llama2,fp16,32,4.393794194701428e-06,1.0933407691426922e-06,0.0,71
llama2,fp32,32,2.8141022345717914e-08,1.0103706551967129e-08,0.0,71
